casualty_class,gender,age,severe,pedestrian_location,pedestrian_movement,travel,year
passenger,female,28,False,N/A,N/A,car,2006
pedestrian,male,17,False,Pedestrian Crossing,Drivers N/Side,bicycle,2014
passenger,male,37,False,N/A,N/A,car,2005
passenger,male,41,False,N/A,N/A,car,2006
passenger,female,45,False,N/A,N/A,car,2010
pedestrian,male,62,False,Not on Crossing,Drivers N/Side,bicycle,2008
passenger,female,55,False,N/A,N/A,car,2013
passenger,male,34,False,N/A,N/A,car,2005
driver,female,Unknown,False,N/A,N/A,car,2008
pedestrian,female,34,False,In road,In Rd Not Crossing,bicycle,2011
driver,male,32,False,N/A,N/A,car,2014
passenger,female,52,False,N/A,N/A,motorbike,2011
passenger,male,20,False,N/A,N/A,pedestrian,2010
passenger,male,30,False,N/A,N/A,car,2008
pedestrian,male,32,False,Close to Crossing,Drivers O/Side Msk,bicycle,2005
passenger,male,38,False,N/A,N/A,motorbike,2013
passenger,female,28,False,N/A,N/A,motorbike,2013
passenger,female,28,False,N/A,N/A,taxi,2008
passenger,female,26,False,N/A,N/A,motorbike,2012
passenger,female,33,False,N/A,N/A,motorbike,2005
driver,male,18,False,N/A,N/A,other,2014
passenger,male,73,False,N/A,N/A,car,2008
passenger,female,32,False,N/A,N/A,motorbike,2010
passenger,female,45,False,N/A,N/A,motorbike,2014
driver,male,19,False,N/A,N/A,car,2005
passenger,female,33,False,N/A,N/A,motorbike,2011
passenger,female,26,True,N/A,N/A,motorbike,2005
passenger,female,24,False,N/A,N/A,motorbike,2014
driver,male,67,False,N/A,N/A,bus,2014
passenger,female,37,False,N/A,N/A,pedestrian,2005
passenger,female,42,False,N/A,N/A,car,2005
pedestrian,male,55,False,In road,Back To Traffic,bicycle,2012
passenger,female,30,False,N/A,N/A,car,2014
passenger,male,28,False,N/A,N/A,pedestrian,2012
driver,female,19,False,N/A,N/A,car,2013
passenger,female,30,False,N/A,N/A,car,2012
passenger,female,39,False,N/A,N/A,pedestrian,2005
driver,female,Unknown,True,N/A,N/A,motorbike,2006
driver,male,52,True,N/A,N/A,bus,2010
passenger,female,20,False,N/A,N/A,motorbike,2008
driver,male,Unknown,False,N/A,N/A,car,2007
passenger,female,59,False,N/A,N/A,other,2014
passenger,male,21,False,N/A,N/A,pedestrian,2006
driver,male,22,False,N/A,N/A,car,2009
passenger,female,28,False,N/A,N/A,motorbike,2007
passenger,male,28,False,N/A,N/A,pedestrian,2009
passenger,male,60,False,N/A,N/A,car,2011
passenger,female,22,False,N/A,N/A,motorbike,2005
passenger,male,40,False,N/A,N/A,pedestrian,2010
passenger,male,37,False,N/A,N/A,car,2005
passenger,female,24,False,N/A,N/A,pedestrian,2005
pedestrian,female,11,False,Close to Crossing,Drivers O/Side Msk,bicycle,2009
passenger,male,42,False,N/A,N/A,pedestrian,2011
passenger,female,27,False,N/A,N/A,car,2009
passenger,female,50,False,N/A,N/A,motorbike,2011
driver,male,54,False,N/A,N/A,bus,2013
pedestrian,female,40,False,In road,Unknown Or Other,bicycle,2007
passenger,female,44,True,N/A,N/A,motorbike,2012
driver,female,21,False,N/A,N/A,car,2008
passenger,male,37,False,N/A,N/A,car,2011
pedestrian,male,31,True,Not on Crossing,Drivers N/Side,bicycle,2006
passenger,female,44,False,N/A,N/A,motorbike,2010
passenger,female,25,False,N/A,N/A,pedestrian,2014
pedestrian,female,Unknown,False,In road,Unknown Or Other,bicycle,2008
passenger,male,27,False,N/A,N/A,car,2014
pedestrian,male,43,True,Footpath,Unknown Or Other,bicycle,2011
driver,male,24,False,N/A,N/A,bus,2011
passenger,female,Unknown,False,N/A,N/A,car,2007
driver,female,11,False,N/A,N/A,motorbike,2005
driver,female,18,False,N/A,N/A,car,2007
driver,female,17,False,N/A,N/A,bus,2014
passenger,female,17,False,N/A,N/A,motorbike,2005
passenger,female,23,False,N/A,N/A,car,2014
driver,male,43,False,N/A,N/A,car,2005
passenger,female,43,False,N/A,N/A,pedestrian,2014
pedestrian,male,49,False,Not on Crossing,Unknown Or Other,bicycle,2010
passenger,female,Unknown,False,N/A,N/A,motorbike,2006
driver,male,85,False,N/A,N/A,car,2006
passenger,female,62,False,N/A,N/A,car,2005
passenger,male,32,False,N/A,N/A,pedestrian,2008
passenger,male,39,False,N/A,N/A,motorbike,2011
pedestrian,female,17,False,Not on Crossing,Unknown Or Other,bicycle,2010
passenger,female,32,False,N/A,N/A,pedestrian,2008
passenger,female,24,True,N/A,N/A,motorbike,2012
passenger,male,42,False,N/A,N/A,car,2006
driver,male,16,False,N/A,N/A,bus,2007
pedestrian,male,9,False,Not on Crossing,Drivers N/Side,bicycle,2010
pedestrian,female,33,False,Pedestrian Crossing,Drivers N/Side,bicycle,2011
passenger,female,30,False,N/A,N/A,car,2010
passenger,male,79,True,N/A,N/A,car,2006
pedestrian,female,67,True,In road,Unknown Or Other,bicycle,2005
passenger,female,63,False,N/A,N/A,pedestrian,2011
driver,female,68,False,N/A,N/A,bus,2005
passenger,male,23,False,N/A,N/A,pedestrian,2007
passenger,female,30,True,N/A,N/A,motorbike,2014
driver,male,24,False,N/A,N/A,car,2010
driver,female,35,False,N/A,N/A,car,2009
driver,female,8,False,N/A,N/A,car,2012
driver,female,33,False,N/A,N/A,taxi,2007
passenger,female,35,False,N/A,N/A,car,2008
driver,male,Unknown,False,N/A,N/A,bus,2013
passenger,female,32,False,N/A,N/A,pedestrian,2006
driver,male,11,False,N/A,N/A,car,2006
pedestrian,male,66,True,Pedestrian Crossing,Drivers N/Side,bicycle,2009
pedestrian,female,20,False,Not on Crossing,Drivers N/Side,bicycle,2010
passenger,female,40,False,N/A,N/A,motorbike,2013
driver,female,17,False,N/A,N/A,car,2012
passenger,female,46,False,N/A,N/A,motorbike,2006
pedestrian,male,Unknown,False,In road,In Rd Not Crossing,bicycle,2005
pedestrian,female,34,False,Not on Crossing,Drivers O/Side,bicycle,2011
pedestrian,female,87,False,Not on Crossing,Drivers O/Side,bicycle,2011
passenger,female,30,False,N/A,N/A,motorbike,2012
passenger,male,24,False,N/A,N/A,car,2014
driver,female,10,False,N/A,N/A,car,2006
pedestrian,male,25,False,Not on Crossing,Drivers O/Side,bicycle,2006
passenger,male,34,False,N/A,N/A,car,2010
passenger,male,30,False,N/A,N/A,motorbike,2012
pedestrian,female,51,True,Footpath,Unknown Or Other,bicycle,2009
passenger,female,58,False,N/A,N/A,car,2011
pedestrian,male,18,False,Not on Crossing,Drivers N/Side,bicycle,2005
passenger,male,31,False,N/A,N/A,car,2008
passenger,female,41,False,N/A,N/A,pedestrian,2006
passenger,male,Unknown,False,N/A,N/A,car,2007
pedestrian,male,34,False,Footpath,Unknown Or Other,bicycle,2012
driver,male,41,False,N/A,N/A,car,2005
driver,male,60,False,N/A,N/A,bus,2008
passenger,female,54,False,N/A,N/A,car,2009
pedestrian,female,17,False,Not on Crossing,Drivers N/Side,bicycle,2009
passenger,male,29,False,N/A,N/A,car,2012
passenger,female,28,False,N/A,N/A,motorbike,2009
passenger,male,21,False,N/A,N/A,car,2009
passenger,female,35,True,N/A,N/A,car,2011
passenger,male,71,False,N/A,N/A,car,2009
passenger,female,30,False,N/A,N/A,taxi,2011
passenger,female,31,False,N/A,N/A,car,2013
passenger,male,29,False,N/A,N/A,pedestrian,2013
passenger,female,35,False,N/A,N/A,motorbike,2014
pedestrian,female,49,False,Not on Crossing,Drivers N/Side Msk,bicycle,2010
driver,female,10,False,N/A,N/A,car,2011
passenger,male,37,False,N/A,N/A,car,2014
passenger,female,41,False,N/A,N/A,pedestrian,2012
driver,female,71,False,N/A,N/A,bus,2012
passenger,female,37,False,N/A,N/A,pedestrian,2014
pedestrian,male,3,True,Pedestrian Crossing,Drivers N/Side,bicycle,2006
pedestrian,female,58,False,In road,Unknown Or Other,bicycle,2010
driver,male,60,False,N/A,N/A,car,2014
driver,female,17,False,N/A,N/A,car,2010
driver,male,Unknown,False,N/A,N/A,car,2014
driver,male,76,False,N/A,N/A,bus,2006
driver,male,54,False,N/A,N/A,car,2011
passenger,female,28,False,N/A,N/A,car,2011
passenger,female,Unknown,False,N/A,N/A,pedestrian,2014
pedestrian,male,5,False,Not on Crossing,Drivers N/Side Msk,bicycle,2013
passenger,female,30,False,N/A,N/A,bus,2006
passenger,female,74,False,N/A,N/A,other,2005
passenger,female,52,False,N/A,N/A,car,2006
driver,female,46,False,N/A,N/A,car,2014
passenger,female,62,True,N/A,N/A,motorbike,2005
passenger,female,25,False,N/A,N/A,motorbike,2012
passenger,female,16,False,N/A,N/A,motorbike,2005
pedestrian,male,31,False,Not on Crossing,Drivers N/Side,bicycle,2010
driver,male,57,False,N/A,N/A,car,2006
driver,female,15,False,N/A,N/A,car,2012
driver,male,29,False,N/A,N/A,car,2008
pedestrian,female,4,False,Pedestrian Crossing,Drivers O/Side,bicycle,2010
passenger,female,Unknown,False,N/A,N/A,car,2013
driver,male,47,False,N/A,N/A,car,2013
passenger,female,41,False,N/A,N/A,pedestrian,2005
pedestrian,female,39,False,Close to Crossing,Drivers N/Side Msk,bicycle,2007
driver,male,Unknown,False,N/A,N/A,car,2008
passenger,female,29,False,N/A,N/A,pedestrian,2014
driver,female,36,False,N/A,N/A,other,2011
driver,male,14,False,N/A,N/A,bus,2011
passenger,male,49,False,N/A,N/A,car,2005
passenger,female,34,True,N/A,N/A,motorbike,2014
driver,female,36,False,N/A,N/A,bus,2009
pedestrian,female,9,False,In road,In Rd Not Crossing,bicycle,2009
passenger,female,21,False,N/A,N/A,motorbike,2007
driver,female,Unknown,False,N/A,N/A,taxi,2005
passenger,female,21,False,N/A,N/A,car,2010
driver,male,41,False,N/A,N/A,bus,2010
driver,female,1,False,N/A,N/A,bus,2005
passenger,female,26,False,N/A,N/A,motorbike,2006
passenger,female,45,True,N/A,N/A,other,2009
passenger,female,42,False,N/A,N/A,motorbike,2014
driver,male,38,False,N/A,N/A,car,2006
passenger,female,47,False,N/A,N/A,motorbike,2005
pedestrian,female,15,False,Not on Crossing,Drivers O/Side,bicycle,2011
passenger,female,21,True,N/A,N/A,motorbike,2008
driver,male,43,False,N/A,N/A,car,2006
pedestrian,female,54,False,Not on Crossing,Drivers N/Side,bicycle,2013
passenger,male,41,False,N/A,N/A,car,2006
pedestrian,female,22,False,Pedestrian Crossing,Drivers N/Side,bicycle,2012
passenger,female,31,False,N/A,N/A,pedestrian,2010
passenger,female,Unknown,False,N/A,N/A,motorbike,2005
driver,male,Unknown,False,N/A,N/A,car,2007
passenger,male,Unknown,False,N/A,N/A,car,2014
passenger,male,40,False,N/A,N/A,car,2007
passenger,female,30,False,N/A,N/A,car,2007
passenger,female,35,False,N/A,N/A,motorbike,2007
passenger,female,Unknown,False,N/A,N/A,car,2012
passenger,female,62,False,N/A,N/A,car,2005
driver,male,91,False,N/A,N/A,bus,2011
passenger,male,58,False,N/A,N/A,car,2005
passenger,female,35,False,N/A,N/A,pedestrian,2013
pedestrian,male,43,False,Not on Crossing,Drivers O/Side,bicycle,2006
driver,female,19,False,N/A,N/A,car,2007
passenger,female,19,False,N/A,N/A,car,2005
pedestrian,female,86,True,Not on Crossing,Drivers N/Side,bicycle,2010
passenger,male,37,False,N/A,N/A,pedestrian,2012
pedestrian,male,1,False,Pedestrian Crossing,Drivers N/Side,bicycle,2007
pedestrian,female,11,True,Close to Crossing,Drivers O/Side Msk,bicycle,2014
passenger,male,26,False,N/A,N/A,car,2007
passenger,female,17,True,N/A,N/A,car,2010
driver,male,21,False,N/A,N/A,car,2006
pedestrian,male,32,True,Not on Crossing,Drivers O/Side,bicycle,2005
passenger,female,27,False,N/A,N/A,motorbike,2013
driver,male,25,False,N/A,N/A,car,2013
passenger,female,29,False,N/A,N/A,pedestrian,2011
pedestrian,male,33,False,Not on Crossing,Drivers O/Side,bicycle,2011
passenger,male,31,False,N/A,N/A,pedestrian,2014
pedestrian,female,23,False,Unknown,Unknown Or Other,bicycle,2007
driver,female,19,False,N/A,N/A,car,2014
passenger,female,25,False,N/A,N/A,motorbike,2007
passenger,female,26,False,N/A,N/A,motorbike,2012
pedestrian,female,76,False,Not on Crossing,Drivers N/Side,bicycle,2012
passenger,female,31,True,N/A,N/A,motorbike,2014
driver,male,57,False,N/A,N/A,car,2007
passenger,female,46,False,N/A,N/A,motorbike,2005
passenger,female,47,False,N/A,N/A,motorbike,2007
driver,female,2,False,N/A,N/A,car,2011
driver,female,30,False,N/A,N/A,motorbike,2005
pedestrian,male,47,False,Pedestrian Crossing,Drivers N/Side,bicycle,2006
driver,male,66,False,N/A,N/A,bus,2006
passenger,male,47,False,N/A,N/A,car,2013
driver,female,18,True,N/A,N/A,car,2005
pedestrian,male,30,False,Pedestrian Crossing,Drivers N/Side,bicycle,2012
driver,male,Unknown,False,N/A,N/A,car,2012
passenger,male,31,False,N/A,N/A,pedestrian,2008
passenger,female,17,False,N/A,N/A,motorbike,2012
passenger,female,37,False,N/A,N/A,motorbike,2005
passenger,female,26,False,N/A,N/A,pedestrian,2006
driver,female,Unknown,False,N/A,N/A,car,2011
pedestrian,female,36,False,Pedestrian Crossing,Drivers N/Side,bicycle,2011
pedestrian,male,22,False,Not on Crossing,Drivers O/Side,bicycle,2014
pedestrian,male,40,False,Close to Crossing,Drivers O/Side,bicycle,2012
passenger,female,82,False,N/A,N/A,car,2005
passenger,female,48,False,N/A,N/A,motorbike,2006
passenger,male,Unknown,False,N/A,N/A,car,2014
passenger,male,36,False,N/A,N/A,pedestrian,2005
passenger,male,34,False,N/A,N/A,car,2012
pedestrian,male,Unknown,False,Footpath,Unknown Or Other,bicycle,2006
passenger,female,25,False,N/A,N/A,car,2012
passenger,female,34,False,N/A,N/A,motorbike,2012
pedestrian,female,27,False,Not on Crossing,Unknown Or Other,bicycle,2010
passenger,female,Unknown,False,N/A,N/A,car,2010
passenger,male,39,False,N/A,N/A,motorbike,2006
passenger,female,31,True,N/A,N/A,motorbike,2006
driver,male,34,False,N/A,N/A,car,2009
pedestrian,female,31,False,In road,In Rd Not Crossing,bicycle,2006
driver,male,22,False,N/A,N/A,bus,2013
pedestrian,female,14,False,Not on Crossing,Drivers N/Side,bicycle,2011
pedestrian,female,20,False,In road,Facing Traffic,bicycle,2014
passenger,female,21,False,N/A,N/A,pedestrian,2008
passenger,male,48,False,N/A,N/A,car,2014
pedestrian,female,27,False,In road,In Rd Not Crossing,bicycle,2009
passenger,female,48,False,N/A,N/A,pedestrian,2007
passenger,female,19,False,N/A,N/A,motorbike,2011
pedestrian,female,67,False,Not on Crossing,Drivers O/Side,bicycle,2008
driver,female,40,False,N/A,N/A,bus,2012
passenger,male,56,False,N/A,N/A,car,2005
passenger,female,19,False,N/A,N/A,motorbike,2012
passenger,female,57,False,N/A,N/A,car,2011
passenger,female,25,False,N/A,N/A,pedestrian,2011
pedestrian,female,31,True,Close to Crossing,Drivers O/Side,bicycle,2007
passenger,male,38,False,N/A,N/A,pedestrian,2011
passenger,female,17,False,N/A,N/A,car,2007
driver,female,62,False,N/A,N/A,car,2005
passenger,female,45,False,N/A,N/A,car,2006
passenger,female,26,False,N/A,N/A,pedestrian,2013
passenger,female,56,False,N/A,N/A,car,2011
driver,female,Unknown,False,N/A,N/A,pedestrian,2014
passenger,female,24,False,N/A,N/A,motorbike,2005
driver,male,21,False,N/A,N/A,car,2010
pedestrian,female,4,False,Not on Crossing,Drivers O/Side,bicycle,2005
passenger,male,22,False,N/A,N/A,car,2014
driver,female,14,False,N/A,N/A,other,2012
passenger,female,31,False,N/A,N/A,motorbike,2005
passenger,male,42,True,N/A,N/A,car,2012
passenger,male,20,False,N/A,N/A,car,2006
passenger,female,39,False,N/A,N/A,other,2013
driver,female,19,True,N/A,N/A,car,2007
pedestrian,male,3,False,Unknown,Unknown Or Other,bicycle,2007
passenger,male,23,False,N/A,N/A,car,2012
passenger,female,38,False,N/A,N/A,motorbike,2007
pedestrian,male,54,False,Not on Crossing,Unknown Or Other,bicycle,2013
pedestrian,female,46,False,Not on Crossing,Drivers O/Side,bicycle,2014
driver,male,Unknown,False,N/A,N/A,car,2011
driver,male,24,False,N/A,N/A,car,2011
passenger,female,37,False,N/A,N/A,pedestrian,2014
passenger,female,32,True,N/A,N/A,pedestrian,2013
passenger,male,48,False,N/A,N/A,car,2014
passenger,male,26,False,N/A,N/A,car,2012
passenger,male,30,False,N/A,N/A,car,2014
passenger,male,36,False,N/A,N/A,car,2011
passenger,female,30,False,N/A,N/A,motorbike,2006
pedestrian,male,69,False,Not on Crossing,Drivers O/Side,bicycle,2012
passenger,female,47,False,N/A,N/A,motorbike,2013
passenger,female,21,False,N/A,N/A,car,2014
passenger,male,35,False,N/A,N/A,car,2013
passenger,male,29,False,N/A,N/A,pedestrian,2010
pedestrian,female,31,False,Pedestrian Crossing,Drivers O/Side,bicycle,2005
passenger,male,42,False,N/A,N/A,car,2007
passenger,male,60,False,N/A,N/A,car,2013
driver,female,22,False,N/A,N/A,car,2013
passenger,female,39,False,N/A,N/A,car,2013
passenger,female,31,False,N/A,N/A,motorbike,2006
passenger,female,28,False,N/A,N/A,taxi,2012
driver,male,32,False,N/A,N/A,car,2005
pedestrian,male,67,True,Close to Crossing,Drivers O/Side,bicycle,2005
driver,male,45,False,N/A,N/A,car,2006
passenger,female,34,False,N/A,N/A,motorbike,2013
passenger,female,24,True,N/A,N/A,pedestrian,2009
passenger,female,30,True,N/A,N/A,pedestrian,2013
driver,male,18,False,N/A,N/A,car,2005
passenger,female,38,False,N/A,N/A,car,2007
passenger,female,24,False,N/A,N/A,car,2014
passenger,male,42,False,N/A,N/A,car,2008
driver,male,74,False,N/A,N/A,bus,2013
passenger,female,38,False,N/A,N/A,taxi,2013
passenger,female,30,False,N/A,N/A,car,2013
passenger,female,28,False,N/A,N/A,motorbike,2008
pedestrian,female,Unknown,True,Pedestrian Crossing,Drivers N/Side,bicycle,2012
pedestrian,male,14,True,Not on Crossing,Drivers N/Side,bicycle,2007
passenger,female,48,False,N/A,N/A,car,2012
driver,male,37,False,N/A,N/A,car,2005
passenger,female,47,False,N/A,N/A,motorbike,2005
pedestrian,male,53,False,Not on Crossing,Drivers N/Side,bicycle,2005
pedestrian,male,Unknown,True,Not on Crossing,Drivers N/Side,bicycle,2013
passenger,female,71,False,N/A,N/A,car,2011
passenger,female,37,False,N/A,N/A,pedestrian,2010
passenger,male,44,False,N/A,N/A,car,2007
passenger,male,28,False,N/A,N/A,car,2012
pedestrian,female,43,True,Unknown,Unknown Or Other,bicycle,2012
passenger,female,50,False,N/A,N/A,other,2006
driver,male,20,False,N/A,N/A,car,2011
passenger,male,36,False,N/A,N/A,car,2007
passenger,female,Unknown,False,N/A,N/A,car,2008
pedestrian,female,52,True,Zig-Zag,Drivers N/Side,bicycle,2006
passenger,female,80,False,N/A,N/A,car,2014
passenger,female,44,True,N/A,N/A,motorbike,2008
pedestrian,male,54,True,Not on Crossing,Drivers N/Side Msk,bicycle,2009
driver,male,75,False,N/A,N/A,bus,2013
passenger,male,24,False,N/A,N/A,car,2005
driver,male,26,False,N/A,N/A,motorbike,2006
driver,male,19,False,N/A,N/A,car,2008
pedestrian,female,22,False,Footpath,Unknown Or Other,bicycle,2013
passenger,male,48,False,N/A,N/A,car,2011
passenger,female,35,False,N/A,N/A,car,2009
pedestrian,female,10,False,Not on Crossing,Drivers O/Side Msk,bicycle,2010
driver,male,30,True,N/A,N/A,bus,2011
passenger,female,21,False,N/A,N/A,motorbike,2012
passenger,male,36,False,N/A,N/A,car,2008
passenger,female,29,True,N/A,N/A,car,2009
passenger,female,18,False,N/A,N/A,motorbike,2014
passenger,female,31,True,N/A,N/A,car,2013
passenger,male,34,False,N/A,N/A,car,2006
pedestrian,male,5,False,Not on Crossing,Drivers O/Side,bicycle,2011
passenger,female,38,False,N/A,N/A,car,2006
passenger,female,22,False,N/A,N/A,motorbike,2008
passenger,female,28,False,N/A,N/A,taxi,2014
pedestrian,male,67,False,Close to Crossing,Drivers N/Side,bicycle,2006
passenger,female,43,True,N/A,N/A,motorbike,2007
pedestrian,female,3,False,Not on Crossing,Drivers N/Side Msk,bicycle,2011
passenger,female,43,False,N/A,N/A,car,2010
driver,male,36,False,N/A,N/A,car,2014
passenger,male,45,False,N/A,N/A,car,2008
pedestrian,female,Unknown,False,Not on Crossing,Drivers N/Side,bicycle,2005
passenger,female,18,False,N/A,N/A,motorbike,2005
passenger,female,43,False,N/A,N/A,pedestrian,2012
driver,male,46,False,N/A,N/A,car,2008
passenger,female,45,False,N/A,N/A,taxi,2008
pedestrian,female,19,False,Not on Crossing,Drivers N/Side,bicycle,2014
passenger,male,24,False,N/A,N/A,car,2005
pedestrian,male,18,False,Not on Crossing,Drivers N/Side Msk,bicycle,2013
pedestrian,female,37,False,Close to Crossing,Drivers N/Side,bicycle,2013
driver,male,59,False,N/A,N/A,car,2006
passenger,male,24,False,N/A,N/A,car,2010
passenger,female,31,False,N/A,N/A,pedestrian,2008
passenger,male,22,False,N/A,N/A,car,2011
driver,female,4,False,N/A,N/A,car,2006
passenger,female,46,False,N/A,N/A,car,2009
